ablation,task,regime,split,seed,episodes,success,success_probability,side_effect_violation,preference_regret,side_effect_recall,false_alarm,query_cost,damage_rate,data_efficiency_proxy
side_effect_classifier_only,table_clearing,unstable_placement,combined_stress,0,84,0.5595,0.541,0.0871,0.0715,0.4799,0.0981,0.27,0.0606,0.501
side_effect_classifier_only,table_clearing,unstable_placement,combined_stress,1,84,0.5238,0.5374,0.0817,0.0714,0.4583,0.102,0.27,0.0596,0.4827
side_effect_classifier_only,table_clearing,unstable_placement,combined_stress,2,84,0.5833,0.5262,0.0907,0.0744,0.4808,0.0996,0.27,0.0587,0.4893
side_effect_classifier_only,table_clearing,unstable_placement,combined_stress,3,84,0.5357,0.5331,0.0859,0.0723,0.4805,0.1035,0.27,0.0667,0.4924
side_effect_classifier_only,table_clearing,unstable_placement,combined_stress,4,84,0.6429,0.5114,0.0866,0.0728,0.4718,0.0931,0.27,0.0611,0.4934
side_effect_classifier_only,table_clearing,unstable_placement,combined_stress,5,84,0.5952,0.5231,0.0902,0.077,0.4635,0.0969,0.27,0.0581,0.4916
side_effect_classifier_only,table_clearing,unstable_placement,combined_stress,6,84,0.5119,0.5248,0.0932,0.0789,0.4729,0.104,0.27,0.0652,0.471
side_effect_classifier_only,table_clearing,irreversible_change,combined_stress,0,84,0.5357,0.5247,0.1009,0.0883,0.4623,0.1032,0.2703,0.0699,0.4947
side_effect_classifier_only,table_clearing,irreversible_change,combined_stress,1,84,0.5833,0.5221,0.0987,0.0832,0.4704,0.0952,0.2703,0.0752,0.4752
side_effect_classifier_only,table_clearing,irreversible_change,combined_stress,2,84,0.5952,0.536,0.1107,0.0849,0.4699,0.0964,0.2703,0.0854,0.4944
side_effect_classifier_only,table_clearing,irreversible_change,combined_stress,3,84,0.4524,0.5149,0.1001,0.0778,0.4805,0.1027,0.2703,0.0786,0.4854
side_effect_classifier_only,table_clearing,irreversible_change,combined_stress,4,84,0.4524,0.5132,0.1009,0.084,0.4729,0.1031,0.2703,0.0787,0.4814
side_effect_classifier_only,table_clearing,irreversible_change,combined_stress,5,84,0.4524,0.5245,0.099,0.0779,0.4854,0.0988,0.2703,0.0775,0.4966
side_effect_classifier_only,table_clearing,irreversible_change,combined_stress,6,84,0.5833,0.5242,0.1031,0.0821,0.4643,0.1022,0.2703,0.0717,0.4831
side_effect_classifier_only,table_clearing,combined_side_effect_stress,combined_stress,0,84,0.4762,0.5055,0.1354,0.0872,0.4604,0.1036,0.2723,0.0879,0.483
side_effect_classifier_only,table_clearing,combined_side_effect_stress,combined_stress,1,84,0.5357,0.5049,0.1368,0.0876,0.4809,0.0962,0.2723,0.0894,0.488
side_effect_classifier_only,table_clearing,combined_side_effect_stress,combined_stress,2,84,0.5714,0.507,0.1371,0.0881,0.4621,0.0959,0.2723,0.0953,0.5026
side_effect_classifier_only,table_clearing,combined_side_effect_stress,combined_stress,3,84,0.4762,0.4951,0.1412,0.0897,0.4782,0.0965,0.2723,0.086,0.4893
side_effect_classifier_only,table_clearing,combined_side_effect_stress,combined_stress,4,84,0.5714,0.505,0.1352,0.0879,0.4773,0.1066,0.2723,0.0889,0.4968
side_effect_classifier_only,table_clearing,combined_side_effect_stress,combined_stress,5,84,0.4524,0.5084,0.1399,0.0903,0.4704,0.0935,0.2723,0.0863,0.4943
side_effect_classifier_only,table_clearing,combined_side_effect_stress,combined_stress,6,84,0.5595,0.5004,0.1321,0.0934,0.4662,0.0993,0.2723,0.0883,0.5074
side_effect_classifier_only,drawer_retrieval,nominal,combined_stress,0,84,0.5714,0.5693,0.037,0.0613,0.4613,0.0946,0.2586,0.0318,0.4857
side_effect_classifier_only,drawer_retrieval,nominal,combined_stress,1,84,0.5714,0.56,0.0373,0.0592,0.4761,0.0921,0.2586,0.0306,0.4786
side_effect_classifier_only,drawer_retrieval,nominal,combined_stress,2,84,0.6429,0.5699,0.0343,0.0636,0.4524,0.0942,0.2586,0.0304,0.4958
side_effect_classifier_only,drawer_retrieval,nominal,combined_stress,3,84,0.5238,0.5503,0.0325,0.0532,0.4633,0.0885,0.2586,0.0244,0.4825
side_effect_classifier_only,drawer_retrieval,nominal,combined_stress,4,84,0.5595,0.5642,0.0294,0.0624,0.4676,0.0966,0.2586,0.0309,0.4856
side_effect_classifier_only,drawer_retrieval,nominal,combined_stress,5,84,0.5119,0.5612,0.0292,0.063,0.474,0.1078,0.2586,0.0341,0.4888
side_effect_classifier_only,drawer_retrieval,nominal,combined_stress,6,84,0.6429,0.5631,0.0309,0.0585,0.4783,0.0916,0.2586,0.0304,0.4735
side_effect_classifier_only,drawer_retrieval,force_damage,combined_stress,0,84,0.5,0.5225,0.0712,0.0824,0.4667,0.0975,0.2693,0.0818,0.4854
side_effect_classifier_only,drawer_retrieval,force_damage,combined_stress,1,84,0.6429,0.5225,0.0777,0.0772,0.4506,0.0951,0.2693,0.0886,0.4966
side_effect_classifier_only,drawer_retrieval,force_damage,combined_stress,2,84,0.5119,0.5109,0.0784,0.0848,0.468,0.0968,0.2693,0.0795,0.4965
side_effect_classifier_only,drawer_retrieval,force_damage,combined_stress,3,84,0.5119,0.5138,0.0823,0.073,0.4698,0.0967,0.2693,0.0799,0.4863
side_effect_classifier_only,drawer_retrieval,force_damage,combined_stress,4,84,0.5,0.5142,0.0769,0.0743,0.478,0.0947,0.2693,0.0789,0.4886
side_effect_classifier_only,drawer_retrieval,force_damage,combined_stress,5,84,0.5833,0.5089,0.0679,0.0757,0.4451,0.0969,0.2693,0.0785,0.5032
side_effect_classifier_only,drawer_retrieval,force_damage,combined_stress,6,84,0.4167,0.5141,0.0738,0.0768,0.4591,0.0994,0.2693,0.068,0.4933
side_effect_classifier_only,drawer_retrieval,object_displacement,combined_stress,0,84,0.5119,0.5343,0.0775,0.0781,0.4761,0.0972,0.2686,0.0543,0.4795
side_effect_classifier_only,drawer_retrieval,object_displacement,combined_stress,1,84,0.619,0.5343,0.0736,0.0712,0.471,0.1005,0.2686,0.0576,0.5025
side_effect_classifier_only,drawer_retrieval,object_displacement,combined_stress,2,84,0.5238,0.532,0.0692,0.0766,0.4778,0.0945,0.2686,0.0582,0.4862
side_effect_classifier_only,drawer_retrieval,object_displacement,combined_stress,3,84,0.5357,0.5351,0.0674,0.0705,0.4662,0.0965,0.2686,0.0463,0.4704
side_effect_classifier_only,drawer_retrieval,object_displacement,combined_stress,4,84,0.4762,0.5366,0.0686,0.0772,0.4777,0.105,0.2686,0.053,0.4919
side_effect_classifier_only,drawer_retrieval,object_displacement,combined_stress,5,84,0.5714,0.5424,0.0771,0.0746,0.4649,0.102,0.2686,0.0501,0.4898
side_effect_classifier_only,drawer_retrieval,object_displacement,combined_stress,6,84,0.5476,0.5257,0.077,0.0734,0.458,0.1038,0.2686,0.0539,0.4777
side_effect_classifier_only,drawer_retrieval,clutter_accumulation,combined_stress,0,84,0.5,0.5273,0.0767,0.0697,0.4615,0.0941,0.2696,0.0513,0.4875
side_effect_classifier_only,drawer_retrieval,clutter_accumulation,combined_stress,1,84,0.5476,0.5299,0.0773,0.0765,0.4704,0.0971,0.2696,0.0539,0.4919
side_effect_classifier_only,drawer_retrieval,clutter_accumulation,combined_stress,2,84,0.5952,0.539,0.0807,0.0709,0.462,0.0956,0.2696,0.0541,0.4877
side_effect_classifier_only,drawer_retrieval,clutter_accumulation,combined_stress,3,84,0.5595,0.5288,0.0746,0.0733,0.482,0.1078,0.2696,0.0555,0.5019
side_effect_classifier_only,drawer_retrieval,clutter_accumulation,combined_stress,4,84,0.6667,0.5272,0.0726,0.0718,0.4633,0.0868,0.2696,0.0546,0.4845
side_effect_classifier_only,drawer_retrieval,clutter_accumulation,combined_stress,5,84,0.5238,0.5153,0.0798,0.0659,0.4631,0.1001,0.2696,0.056,0.4869
side_effect_classifier_only,drawer_retrieval,clutter_accumulation,combined_stress,6,84,0.4524,0.5384,0.0776,0.077,0.4561,0.1035,0.2696,0.0518,0.4895
side_effect_classifier_only,drawer_retrieval,unstable_placement,combined_stress,0,84,0.4405,0.5091,0.088,0.0751,0.4563,0.1017,0.27,0.0714,0.487
side_effect_classifier_only,drawer_retrieval,unstable_placement,combined_stress,1,84,0.6071,0.5278,0.0819,0.081,0.4662,0.0919,0.27,0.062,0.4758
side_effect_classifier_only,drawer_retrieval,unstable_placement,combined_stress,2,84,0.5714,0.5199,0.0844,0.0795,0.471,0.0876,0.27,0.071,0.5003
side_effect_classifier_only,drawer_retrieval,unstable_placement,combined_stress,3,84,0.5595,0.5205,0.0879,0.0777,0.4756,0.0975,0.27,0.0675,0.4924
side_effect_classifier_only,drawer_retrieval,unstable_placement,combined_stress,4,84,0.5357,0.5179,0.088,0.0863,0.4615,0.1021,0.27,0.064,0.4933
side_effect_classifier_only,drawer_retrieval,unstable_placement,combined_stress,5,84,0.5119,0.5236,0.0856,0.077,0.4615,0.0992,0.27,0.0593,0.4877
side_effect_classifier_only,drawer_retrieval,unstable_placement,combined_stress,6,84,0.6071,0.5183,0.0834,0.0833,0.4542,0.0996,0.27,0.0667,0.4954
side_effect_classifier_only,drawer_retrieval,irreversible_change,combined_stress,0,84,0.4286,0.5201,0.0837,0.0791,0.4615,0.0966,0.2703,0.0771,0.4881
side_effect_classifier_only,drawer_retrieval,irreversible_change,combined_stress,1,84,0.6071,0.5165,0.0834,0.0781,0.4791,0.0929,0.2703,0.0825,0.5015
side_effect_classifier_only,drawer_retrieval,irreversible_change,combined_stress,2,84,0.4405,0.5026,0.0908,0.0781,0.4646,0.0966,0.2703,0.0787,0.4807
side_effect_classifier_only,drawer_retrieval,irreversible_change,combined_stress,3,84,0.5119,0.5114,0.0939,0.0764,0.4634,0.098,0.2703,0.0779,0.4909
side_effect_classifier_only,drawer_retrieval,irreversible_change,combined_stress,4,84,0.5357,0.5189,0.0845,0.0804,0.4655,0.1014,0.2703,0.0824,0.4883
side_effect_classifier_only,drawer_retrieval,irreversible_change,combined_stress,5,84,0.5238,0.5106,0.0908,0.0754,0.4711,0.0949,0.2703,0.0774,0.4864
side_effect_classifier_only,drawer_retrieval,irreversible_change,combined_stress,6,84,0.4762,0.5282,0.0972,0.076,0.4719,0.1049,0.2703,0.0757,0.502
side_effect_classifier_only,drawer_retrieval,combined_side_effect_stress,combined_stress,0,84,0.4881,0.4987,0.1202,0.0872,0.4792,0.1063,0.2723,0.0975,0.4705
side_effect_classifier_only,drawer_retrieval,combined_side_effect_stress,combined_stress,1,84,0.5,0.497,0.1254,0.0911,0.4577,0.098,0.2723,0.0944,0.4865
side_effect_classifier_only,drawer_retrieval,combined_side_effect_stress,combined_stress,2,84,0.619,0.4917,0.1215,0.0928,0.4779,0.0932,0.2723,0.1003,0.4888
side_effect_classifier_only,drawer_retrieval,combined_side_effect_stress,combined_stress,3,84,0.4405,0.5139,0.11,0.0933,0.4763,0.0988,0.2723,0.1011,0.4975
side_effect_classifier_only,drawer_retrieval,combined_side_effect_stress,combined_stress,4,84,0.5476,0.4941,0.1163,0.0854,0.4899,0.0945,0.2723,0.0927,0.4836
side_effect_classifier_only,drawer_retrieval,combined_side_effect_stress,combined_stress,5,84,0.4405,0.501,0.1197,0.0882,0.4757,0.0946,0.2723,0.1007,0.4794
side_effect_classifier_only,drawer_retrieval,combined_side_effect_stress,combined_stress,6,84,0.5238,0.491,0.1235,0.0999,0.4576,0.0946,0.2723,0.0986,0.4951
side_effect_classifier_only,cable_routing,nominal,combined_stress,0,84,0.4762,0.549,0.0346,0.06,0.4568,0.0998,0.2586,0.0337,0.4681
side_effect_classifier_only,cable_routing,nominal,combined_stress,1,84,0.5595,0.5602,0.0335,0.0571,0.4627,0.0965,0.2586,0.0283,0.4891
side_effect_classifier_only,cable_routing,nominal,combined_stress,2,84,0.5833,0.558,0.0386,0.0596,0.4655,0.1001,0.2586,0.032,0.4827
side_effect_classifier_only,cable_routing,nominal,combined_stress,3,84,0.6071,0.5579,0.0353,0.0617,0.4755,0.1014,0.2586,0.0334,0.4906
side_effect_classifier_only,cable_routing,nominal,combined_stress,4,84,0.5357,0.5692,0.0379,0.0612,0.4667,0.0961,0.2586,0.025,0.499
side_effect_classifier_only,cable_routing,nominal,combined_stress,5,84,0.5,0.5601,0.0275,0.0545,0.459,0.0965,0.2586,0.031,0.4826
side_effect_classifier_only,cable_routing,nominal,combined_stress,6,84,0.5357,0.5422,0.0394,0.061,0.4603,0.0994,0.2586,0.0298,0.4767
side_effect_classifier_only,cable_routing,force_damage,combined_stress,0,84,0.6071,0.5091,0.0677,0.0777,0.4744,0.0988,0.2693,0.0776,0.4815
side_effect_classifier_only,cable_routing,force_damage,combined_stress,1,84,0.5,0.5057,0.0865,0.0821,0.471,0.097,0.2693,0.0694,0.49
side_effect_classifier_only,cable_routing,force_damage,combined_stress,2,84,0.4643,0.5067,0.0697,0.0667,0.47,0.0894,0.2693,0.0708,0.4845
side_effect_classifier_only,cable_routing,force_damage,combined_stress,3,84,0.5952,0.5025,0.0703,0.0738,0.4729,0.102,0.2693,0.0702,0.4913
side_effect_classifier_only,cable_routing,force_damage,combined_stress,4,84,0.619,0.5128,0.074,0.0706,0.4677,0.099,0.2693,0.0724,0.4865
side_effect_classifier_only,cable_routing,force_damage,combined_stress,5,84,0.5357,0.5156,0.0697,0.0711,0.4585,0.0977,0.2693,0.0777,0.4881
side_effect_classifier_only,cable_routing,force_damage,combined_stress,6,84,0.5119,0.5118,0.0771,0.0763,0.4676,0.0919,0.2693,0.0718,0.4935
side_effect_classifier_only,cable_routing,object_displacement,combined_stress,0,84,0.5,0.5249,0.0883,0.0768,0.4666,0.0955,0.2686,0.053,0.4844
side_effect_classifier_only,cable_routing,object_displacement,combined_stress,1,84,0.5238,0.5238,0.0874,0.0744,0.4666,0.1058,0.2686,0.0521,0.4923
side_effect_classifier_only,cable_routing,object_displacement,combined_stress,2,84,0.4762,0.5184,0.0938,0.0759,0.4703,0.0969,0.2686,0.0546,0.4892
side_effect_classifier_only,cable_routing,object_displacement,combined_stress,3,84,0.5714,0.5188,0.0938,0.0728,0.4638,0.1026,0.2686,0.0522,0.4888
side_effect_classifier_only,cable_routing,object_displacement,combined_stress,4,84,0.5476,0.5274,0.0992,0.0791,0.4741,0.1032,0.2686,0.0522,0.4906
side_effect_classifier_only,cable_routing,object_displacement,combined_stress,5,84,0.4643,0.5183,0.0917,0.0788,0.4789,0.0962,0.2686,0.0446,0.4749
side_effect_classifier_only,cable_routing,object_displacement,combined_stress,6,84,0.5238,0.5192,0.0946,0.0789,0.4742,0.0975,0.2686,0.0539,0.4892
side_effect_classifier_only,cable_routing,clutter_accumulation,combined_stress,0,84,0.4762,0.5107,0.0888,0.0807,0.4812,0.0958,0.2696,0.0499,0.4926
side_effect_classifier_only,cable_routing,clutter_accumulation,combined_stress,1,84,0.4524,0.506,0.0959,0.0798,0.4715,0.1009,0.2696,0.0569,0.4857
side_effect_classifier_only,cable_routing,clutter_accumulation,combined_stress,2,84,0.5238,0.5099,0.0949,0.0784,0.4496,0.0992,0.2696,0.0534,0.4848
side_effect_classifier_only,cable_routing,clutter_accumulation,combined_stress,3,84,0.5357,0.5161,0.0936,0.0783,0.4895,0.0963,0.2696,0.0573,0.4819
side_effect_classifier_only,cable_routing,clutter_accumulation,combined_stress,4,84,0.5833,0.5216,0.0915,0.0814,0.4575,0.0958,0.2696,0.0491,0.4699
side_effect_classifier_only,cable_routing,clutter_accumulation,combined_stress,5,84,0.369,0.5187,0.0971,0.0777,0.4599,0.095,0.2696,0.0517,0.4872
side_effect_classifier_only,cable_routing,clutter_accumulation,combined_stress,6,84,0.5357,0.5327,0.0939,0.0729,0.4784,0.096,0.2696,0.0519,0.4713
side_effect_classifier_only,cable_routing,unstable_placement,combined_stress,0,84,0.5595,0.5097,0.0983,0.0764,0.4619,0.1016,0.27,0.0611,0.4853
side_effect_classifier_only,cable_routing,unstable_placement,combined_stress,1,84,0.4524,0.5115,0.0921,0.0765,0.4813,0.0996,0.27,0.059,0.4813
side_effect_classifier_only,cable_routing,unstable_placement,combined_stress,2,84,0.5476,0.4968,0.093,0.0753,0.474,0.1001,0.27,0.0644,0.4837
side_effect_classifier_only,cable_routing,unstable_placement,combined_stress,3,84,0.5476,0.5111,0.0923,0.0775,0.4665,0.1001,0.27,0.062,0.4899
side_effect_classifier_only,cable_routing,unstable_placement,combined_stress,4,84,0.4881,0.5112,0.0921,0.0822,0.4956,0.0993,0.27,0.0604,0.4925
side_effect_classifier_only,cable_routing,unstable_placement,combined_stress,5,84,0.631,0.5029,0.1018,0.0748,0.4579,0.1026,0.27,0.0676,0.4797
side_effect_classifier_only,cable_routing,unstable_placement,combined_stress,6,84,0.4643,0.5169,0.0959,0.079,0.4834,0.0949,0.27,0.0622,0.4763
side_effect_classifier_only,cable_routing,irreversible_change,combined_stress,0,84,0.5119,0.4957,0.1057,0.085,0.4709,0.0989,0.2703,0.0746,0.4802
side_effect_classifier_only,cable_routing,irreversible_change,combined_stress,1,84,0.5,0.5091,0.0984,0.082,0.47,0.0941,0.2703,0.0874,0.489
side_effect_classifier_only,cable_routing,irreversible_change,combined_stress,2,84,0.4405,0.5109,0.0995,0.0832,0.4801,0.0926,0.2703,0.0804,0.4885
side_effect_classifier_only,cable_routing,irreversible_change,combined_stress,3,84,0.4643,0.5039,0.1037,0.0798,0.4741,0.0899,0.2703,0.0759,0.4811
side_effect_classifier_only,cable_routing,irreversible_change,combined_stress,4,84,0.4643,0.5005,0.1103,0.083,0.4536,0.0951,0.2703,0.085,0.4879
side_effect_classifier_only,cable_routing,irreversible_change,combined_stress,5,84,0.4286,0.5017,0.0972,0.084,0.4477,0.0943,0.2703,0.0854,0.4982
side_effect_classifier_only,cable_routing,irreversible_change,combined_stress,6,84,0.5238,0.5118,0.1043,0.0813,0.4775,0.0951,0.2703,0.0757,0.4971
side_effect_classifier_only,cable_routing,combined_side_effect_stress,combined_stress,0,84,0.5119,0.4843,0.1409,0.0947,0.4672,0.0915,0.2723,0.0902,0.5038
side_effect_classifier_only,cable_routing,combined_side_effect_stress,combined_stress,1,84,0.5,0.4862,0.1301,0.0972,0.4761,0.0929,0.2723,0.0911,0.4953
side_effect_classifier_only,cable_routing,combined_side_effect_stress,combined_stress,2,84,0.4405,0.4796,0.1476,0.0946,0.4797,0.0922,0.2723,0.0888,0.4961
side_effect_classifier_only,cable_routing,combined_side_effect_stress,combined_stress,3,84,0.381,0.4844,0.1303,0.0943,0.4599,0.0941,0.2723,0.0848,0.4788
side_effect_classifier_only,cable_routing,combined_side_effect_stress,combined_stress,4,84,0.4881,0.4767,0.139,0.0913,0.4809,0.1009,0.2723,0.0943,0.4949
side_effect_classifier_only,cable_routing,combined_side_effect_stress,combined_stress,5,84,0.4524,0.4747,0.1394,0.095,0.4571,0.1003,0.2723,0.0856,0.498
side_effect_classifier_only,cable_routing,combined_side_effect_stress,combined_stress,6,84,0.5119,0.4814,0.1451,0.0876,0.4669,0.0935,0.2723,0.0874,0.4779
side_effect_classifier_only,tool_handoff,nominal,combined_stress,0,84,0.5714,0.5543,0.0434,0.0632,0.4606,0.0953,0.2586,0.0372,0.48
side_effect_classifier_only,tool_handoff,nominal,combined_stress,1,84,0.5595,0.5443,0.0433,0.0656,0.4742,0.1025,0.2586,0.0266,0.4883
side_effect_classifier_only,tool_handoff,nominal,combined_stress,2,84,0.5238,0.5464,0.0341,0.0609,0.4704,0.0984,0.2586,0.0288,0.4957
side_effect_classifier_only,tool_handoff,nominal,combined_stress,3,84,0.5833,0.5335,0.0368,0.0705,0.46,0.0999,0.2586,0.0364,0.4854
side_effect_classifier_only,tool_handoff,nominal,combined_stress,4,84,0.6429,0.5596,0.0353,0.0637,0.491,0.0928,0.2586,0.0328,0.4965
side_effect_classifier_only,tool_handoff,nominal,combined_stress,5,84,0.4643,0.5427,0.0357,0.0637,0.4588,0.1018,0.2586,0.0326,0.4826
side_effect_classifier_only,tool_handoff,nominal,combined_stress,6,84,0.6071,0.5566,0.0479,0.0677,0.4615,0.1001,0.2586,0.0364,0.4929
side_effect_classifier_only,tool_handoff,force_damage,combined_stress,0,84,0.5595,0.4799,0.0902,0.0777,0.482,0.0977,0.2693,0.0862,0.485
side_effect_classifier_only,tool_handoff,force_damage,combined_stress,1,84,0.4524,0.4885,0.089,0.0791,0.4664,0.095,0.2693,0.0859,0.4868
side_effect_classifier_only,tool_handoff,force_damage,combined_stress,2,84,0.4762,0.489,0.0892,0.0855,0.4752,0.0955,0.2693,0.0834,0.4793
side_effect_classifier_only,tool_handoff,force_damage,combined_stress,3,84,0.5238,0.5011,0.0908,0.0793,0.4867,0.1072,0.2693,0.0812,0.4828
side_effect_classifier_only,tool_handoff,force_damage,combined_stress,4,84,0.5,0.4866,0.0892,0.0781,0.4792,0.0953,0.2693,0.092,0.4862
side_effect_classifier_only,tool_handoff,force_damage,combined_stress,5,84,0.5595,0.484,0.0967,0.0783,0.4733,0.0942,0.2693,0.093,0.474
side_effect_classifier_only,tool_handoff,force_damage,combined_stress,6,84,0.4643,0.4959,0.0976,0.0813,0.4702,0.1002,0.2693,0.0827,0.5048
side_effect_classifier_only,tool_handoff,object_displacement,combined_stress,0,84,0.5595,0.5041,0.0909,0.0791,0.4592,0.0941,0.2686,0.0544,0.4929
side_effect_classifier_only,tool_handoff,object_displacement,combined_stress,1,84,0.4524,0.5065,0.0854,0.0845,0.4627,0.0949,0.2686,0.0561,0.4955
side_effect_classifier_only,tool_handoff,object_displacement,combined_stress,2,84,0.4643,0.5205,0.0915,0.0806,0.462,0.0952,0.2686,0.0517,0.4764
side_effect_classifier_only,tool_handoff,object_displacement,combined_stress,3,84,0.5595,0.5007,0.092,0.0711,0.4765,0.1008,0.2686,0.0595,0.5113
side_effect_classifier_only,tool_handoff,object_displacement,combined_stress,4,84,0.5119,0.4976,0.0845,0.0758,0.4514,0.0964,0.2686,0.0463,0.4964
side_effect_classifier_only,tool_handoff,object_displacement,combined_stress,5,84,0.5476,0.5058,0.0906,0.0797,0.4726,0.0982,0.2686,0.063,0.4824
