method,split,seed,n,success,success_ci95,success_probability,utility,utility_ci95,side_effect_recall,side_effect_recall_ci95,side_effect_violation,side_effect_violation_ci95,damage_rate,damage_rate_ci95,false_alarm,query_cost,preference_regret,human_acceptance,delayed_effect_miss,label_disagreement_loss,regret_to_oracle
preference_transformer_no_side_effects,nominal,5,80,0.615755,0.011329,0.62,0.609663,0.00972,0.401469,0.002105,0.064491,0.003437,0.054658,0.003281,0.066559,0.224595,0.071639,0.540503,0.055375,0.061361,0.244453
preference_transformer_no_side_effects,nominal,6,80,0.623047,0.009793,0.620894,0.615577,0.008396,0.399543,0.002455,0.062409,0.003703,0.055398,0.003319,0.066541,0.224595,0.071809,0.540733,0.055587,0.061349,0.225946
preference_transformer_no_side_effects,nominal,7,80,0.622005,0.0114,0.621411,0.614657,0.010134,0.400877,0.002315,0.064602,0.003482,0.054946,0.003205,0.066062,0.224595,0.071688,0.542141,0.055472,0.061549,0.242712
preference_transformer_no_side_effects,nominal,8,80,0.619531,0.010719,0.621585,0.612595,0.00917,0.399122,0.002195,0.063154,0.003683,0.054648,0.003282,0.066068,0.224595,0.071926,0.540203,0.055774,0.061473,0.242329
preference_transformer_no_side_effects,nominal,9,80,0.630599,0.010607,0.620625,0.622106,0.00943,0.400733,0.002026,0.063687,0.003365,0.054103,0.003218,0.067373,0.224595,0.070682,0.541772,0.055631,0.060078,0.227801
preference_transformer_no_side_effects,seen_shift,0,80,0.585417,0.012135,0.592437,0.57153,0.010655,0.385799,0.002323,0.076099,0.0043,0.063991,0.004307,0.074069,0.232893,0.076991,0.536129,0.066381,0.07251,0.252478
preference_transformer_no_side_effects,seen_shift,1,80,0.589714,0.011448,0.59237,0.574968,0.009757,0.384994,0.002127,0.075825,0.004366,0.064024,0.004032,0.073993,0.232893,0.07646,0.535421,0.066127,0.071982,0.263693
preference_transformer_no_side_effects,seen_shift,2,80,0.589844,0.012838,0.594273,0.575111,0.01149,0.386922,0.002252,0.076915,0.004344,0.063864,0.004209,0.074137,0.232893,0.076695,0.536034,0.066101,0.072482,0.258696
preference_transformer_no_side_effects,seen_shift,3,80,0.596875,0.013062,0.593834,0.580496,0.011663,0.385114,0.002165,0.076232,0.004446,0.064164,0.004097,0.073881,0.232893,0.077128,0.535169,0.06532,0.072172,0.248517
preference_transformer_no_side_effects,seen_shift,4,80,0.590365,0.01257,0.594395,0.57556,0.011163,0.384378,0.002202,0.076362,0.00437,0.063193,0.004053,0.07441,0.232893,0.076177,0.53591,0.064944,0.072281,0.255286
preference_transformer_no_side_effects,seen_shift,5,80,0.586979,0.012387,0.593565,0.572981,0.011107,0.38514,0.00198,0.075747,0.004199,0.063485,0.004168,0.075085,0.232893,0.077115,0.537906,0.066325,0.072644,0.262356
preference_transformer_no_side_effects,seen_shift,6,80,0.593359,0.012505,0.593289,0.57764,0.011469,0.386692,0.002185,0.076502,0.004305,0.064079,0.004298,0.074109,0.232893,0.077876,0.535607,0.066685,0.072913,0.256262
preference_transformer_no_side_effects,seen_shift,7,80,0.588542,0.012722,0.59229,0.574106,0.011712,0.385663,0.002046,0.075918,0.004061,0.063968,0.004115,0.073995,0.232893,0.077164,0.535664,0.065869,0.07185,0.258994
preference_transformer_no_side_effects,seen_shift,8,80,0.593229,0.011979,0.593357,0.578214,0.011185,0.384475,0.002286,0.075003,0.004134,0.064121,0.004369,0.074139,0.232893,0.076365,0.536906,0.065274,0.071509,0.257009
preference_transformer_no_side_effects,seen_shift,9,80,0.600911,0.011109,0.592297,0.583988,0.009513,0.384046,0.002111,0.075861,0.004374,0.063683,0.004384,0.073205,0.232893,0.076029,0.53564,0.065114,0.073024,0.249987
preference_transformer_no_side_effects,unseen_object,0,80,0.571484,0.010386,0.576078,0.549917,0.009833,0.381236,0.002155,0.091833,0.005512,0.068031,0.004587,0.079382,0.238466,0.081858,0.531178,0.073324,0.079775,0.270229
preference_transformer_no_side_effects,unseen_object,1,80,0.570964,0.012106,0.573693,0.548976,0.010979,0.378107,0.002449,0.091631,0.005381,0.067939,0.004307,0.078771,0.238466,0.081179,0.53049,0.073219,0.080974,0.269742
preference_transformer_no_side_effects,unseen_object,2,80,0.58125,0.011653,0.575025,0.556998,0.010956,0.377296,0.002251,0.092132,0.005529,0.067726,0.004618,0.079459,0.238466,0.081971,0.531162,0.072255,0.080383,0.259718
preference_transformer_no_side_effects,unseen_object,3,80,0.565625,0.01088,0.573658,0.544367,0.010318,0.376941,0.002329,0.091985,0.005446,0.068214,0.004501,0.078835,0.238466,0.081689,0.531473,0.073428,0.080575,0.27809
preference_transformer_no_side_effects,unseen_object,4,80,0.580729,0.010289,0.574467,0.557293,0.009656,0.380842,0.002176,0.091426,0.005602,0.068242,0.004492,0.078454,0.238466,0.081855,0.530794,0.0733,0.080495,0.263974
preference_transformer_no_side_effects,unseen_object,5,80,0.575651,0.012648,0.574788,0.55299,0.011533,0.379075,0.002222,0.091358,0.005526,0.06788,0.004552,0.079167,0.238466,0.081906,0.530545,0.073227,0.079741,0.265537
preference_transformer_no_side_effects,unseen_object,6,80,0.574219,0.01363,0.573821,0.551687,0.012027,0.377869,0.001824,0.091642,0.005392,0.067537,0.004292,0.078615,0.238466,0.081687,0.530933,0.07333,0.080374,0.267723
preference_transformer_no_side_effects,unseen_object,7,80,0.57513,0.011694,0.576089,0.552038,0.010682,0.379176,0.002157,0.092385,0.005419,0.06857,0.00449,0.079821,0.238466,0.081549,0.530573,0.072704,0.08059,0.27017
preference_transformer_no_side_effects,unseen_object,8,80,0.565885,0.010797,0.575117,0.545399,0.010062,0.379587,0.002209,0.091854,0.005292,0.068113,0.004714,0.079227,0.238466,0.080812,0.531904,0.072547,0.080052,0.272567
preference_transformer_no_side_effects,unseen_object,9,80,0.573828,0.012598,0.576187,0.552035,0.012005,0.379782,0.002202,0.091792,0.005773,0.067764,0.00455,0.079207,0.238466,0.080844,0.532357,0.072473,0.079296,0.268185
preference_transformer_no_side_effects,unseen_side_effect,0,80,0.551172,0.011498,0.558605,0.523167,0.011289,0.357602,0.002588,0.09147,0.005444,0.082475,0.005754,0.082171,0.242431,0.084484,0.527942,0.08003,0.083919,0.280013
preference_transformer_no_side_effects,unseen_side_effect,1,80,0.553125,0.012293,0.557027,0.524793,0.012013,0.355252,0.002152,0.09111,0.005395,0.081681,0.006003,0.081909,0.242431,0.084127,0.528694,0.079815,0.084029,0.285447
preference_transformer_no_side_effects,unseen_side_effect,2,80,0.558073,0.012881,0.558486,0.528786,0.012091,0.356705,0.001804,0.090932,0.005291,0.081651,0.005778,0.082823,0.242431,0.084483,0.528197,0.080719,0.084134,0.275064
preference_transformer_no_side_effects,unseen_side_effect,3,80,0.559245,0.013655,0.557427,0.529681,0.012791,0.356635,0.002189,0.091155,0.005659,0.082317,0.005985,0.0826,0.242431,0.084308,0.528055,0.079123,0.08372,0.274655
preference_transformer_no_side_effects,unseen_side_effect,4,80,0.561979,0.013472,0.557685,0.532185,0.012904,0.357874,0.001898,0.091022,0.005455,0.081397,0.006032,0.082701,0.242431,0.085398,0.529113,0.080238,0.084306,0.267514
preference_transformer_no_side_effects,unseen_side_effect,5,80,0.564714,0.011466,0.558401,0.533424,0.011445,0.355796,0.002317,0.091707,0.00526,0.082547,0.005996,0.082843,0.242431,0.084862,0.527755,0.080355,0.083657,0.268804
preference_transformer_no_side_effects,unseen_side_effect,6,80,0.556901,0.011479,0.556988,0.527889,0.010705,0.357924,0.002142,0.091674,0.005355,0.081684,0.005844,0.081649,0.242431,0.085456,0.52824,0.079437,0.084651,0.268901
preference_transformer_no_side_effects,unseen_side_effect,7,80,0.564193,0.012452,0.557253,0.532921,0.012143,0.355481,0.002029,0.092063,0.005541,0.082187,0.006059,0.082258,0.242431,0.084262,0.527161,0.080186,0.084696,0.274215
preference_transformer_no_side_effects,unseen_side_effect,8,80,0.558724,0.013202,0.557542,0.529163,0.012241,0.356931,0.002192,0.091732,0.005461,0.08218,0.006001,0.082687,0.242431,0.084688,0.529338,0.080336,0.083671,0.270869
preference_transformer_no_side_effects,unseen_side_effect,9,80,0.558203,0.013661,0.557233,0.528428,0.013387,0.35528,0.002076,0.09166,0.00531,0.082283,0.00598,0.082979,0.242431,0.083996,0.52855,0.07943,0.084301,0.273624
preference_transformer_no_side_effects,human_preference_shift,0,80,0.558724,0.011249,0.552695,0.524418,0.01105,0.36209,0.002079,0.092214,0.005529,0.073899,0.005279,0.095695,0.247221,0.09115,0.528459,0.084824,0.129067,0.282001
preference_transformer_no_side_effects,human_preference_shift,1,80,0.555729,0.012645,0.552558,0.522544,0.012251,0.362735,0.002092,0.090921,0.005622,0.074095,0.005226,0.09542,0.247221,0.090553,0.528483,0.085543,0.129045,0.276052
preference_transformer_no_side_effects,human_preference_shift,2,80,0.563932,0.012401,0.552581,0.528176,0.011811,0.360048,0.002668,0.09168,0.005465,0.074274,0.005029,0.096522,0.247221,0.090462,0.527778,0.085264,0.12894,0.271329
preference_transformer_no_side_effects,human_preference_shift,3,80,0.556641,0.013403,0.552429,0.521917,0.012736,0.359153,0.002568,0.092091,0.005344,0.07567,0.00533,0.095222,0.247221,0.090482,0.527876,0.084722,0.128503,0.273972
preference_transformer_no_side_effects,human_preference_shift,4,80,0.559766,0.010846,0.553777,0.524693,0.010385,0.359864,0.002318,0.091944,0.005519,0.074662,0.005371,0.095342,0.247221,0.090396,0.527071,0.085288,0.128705,0.280579
preference_transformer_no_side_effects,human_preference_shift,5,80,0.551432,0.010485,0.552852,0.518487,0.01033,0.360962,0.002065,0.09142,0.005612,0.074451,0.00522,0.095267,0.247221,0.090924,0.528174,0.085507,0.128765,0.289796
preference_transformer_no_side_effects,human_preference_shift,6,80,0.534115,0.0128,0.553221,0.504524,0.012472,0.360481,0.002302,0.092023,0.005367,0.074072,0.005125,0.095835,0.247221,0.090524,0.528303,0.084727,0.128932,0.298743
preference_transformer_no_side_effects,human_preference_shift,7,80,0.555078,0.011915,0.554196,0.521178,0.011747,0.360249,0.002421,0.091554,0.005573,0.074292,0.005222,0.095517,0.247221,0.090694,0.527298,0.085248,0.128963,0.283283
preference_transformer_no_side_effects,human_preference_shift,8,80,0.556901,0.01323,0.552768,0.522028,0.012179,0.360056,0.00239,0.092391,0.005452,0.075017,0.005262,0.096441,0.247221,0.091417,0.527666,0.084843,0.128975,0.29007
preference_transformer_no_side_effects,human_preference_shift,9,80,0.551693,0.011568,0.553532,0.518986,0.01131,0.36149,0.002245,0.091328,0.005548,0.074534,0.0051,0.095668,0.247221,0.089895,0.528453,0.084673,0.129026,0.287174
preference_transformer_no_side_effects,delayed_effects,0,80,0.542057,0.011816,0.547737,0.507473,0.011738,0.362035,0.002002,0.097882,0.00554,0.082055,0.006133,0.086428,0.246266,0.090408,0.525642,0.130671,0.092863,0.286038
preference_transformer_no_side_effects,delayed_effects,1,80,0.536328,0.011364,0.549381,0.50309,0.011254,0.363283,0.002172,0.097498,0.005512,0.081641,0.00583,0.087094,0.246266,0.090532,0.525502,0.130911,0.094197,0.292962
preference_transformer_no_side_effects,delayed_effects,2,80,0.561328,0.01266,0.550328,0.523193,0.012375,0.361384,0.00196,0.097578,0.005588,0.081003,0.005803,0.087083,0.246266,0.089619,0.526634,0.130888,0.09378,0.273675
preference_transformer_no_side_effects,delayed_effects,3,80,0.547917,0.010887,0.548888,0.513049,0.011025,0.364375,0.002386,0.097005,0.005437,0.081726,0.00593,0.086952,0.246266,0.089559,0.526585,0.130934,0.093443,0.284843
preference_transformer_no_side_effects,delayed_effects,4,80,0.540625,0.011705,0.547544,0.507265,0.011634,0.363546,0.0022,0.097557,0.005657,0.081293,0.006088,0.08602,0.246266,0.089746,0.526844,0.130551,0.09222,0.286866
preference_transformer_no_side_effects,delayed_effects,5,80,0.544141,0.012687,0.548404,0.509596,0.012217,0.362922,0.001847,0.097395,0.005299,0.081563,0.005963,0.085798,0.246266,0.090152,0.52548,0.130811,0.093461,0.294218
preference_transformer_no_side_effects,delayed_effects,6,80,0.547266,0.011735,0.548813,0.511829,0.011183,0.362528,0.001832,0.097896,0.005729,0.081597,0.006218,0.08641,0.246266,0.090194,0.525509,0.130053,0.093773,0.279671
preference_transformer_no_side_effects,delayed_effects,7,80,0.544401,0.011711,0.547972,0.510257,0.011562,0.362353,0.002268,0.09711,0.005733,0.081189,0.005989,0.086306,0.246266,0.08924,0.527569,0.130683,0.09313,0.289181
preference_transformer_no_side_effects,delayed_effects,8,80,0.551302,0.012706,0.547885,0.515367,0.012147,0.364133,0.00235,0.097131,0.005755,0.081867,0.005908,0.087561,0.246266,0.090205,0.525828,0.13081,0.09378,0.287404
preference_transformer_no_side_effects,delayed_effects,9,80,0.553776,0.012792,0.548411,0.516908,0.012451,0.36213,0.002038,0.097543,0.005664,0.081566,0.005949,0.087183,0.246266,0.090564,0.526231,0.131657,0.09359,0.278814
preference_transformer_no_side_effects,latent_damage_shift,0,80,0.539714,0.011177,0.540157,0.502287,0.01127,0.354897,0.002424,0.100534,0.006103,0.084746,0.006241,0.089578,0.248616,0.091028,0.524877,0.120586,0.099367,0.282095
preference_transformer_no_side_effects,latent_damage_shift,1,80,0.541406,0.012279,0.541147,0.504252,0.011935,0.356812,0.002137,0.100597,0.005965,0.08439,0.006224,0.089381,0.248616,0.090442,0.52493,0.119901,0.099267,0.291462
preference_transformer_no_side_effects,latent_damage_shift,2,80,0.541016,0.01252,0.540135,0.503504,0.012735,0.355231,0.002129,0.100286,0.005917,0.084816,0.006279,0.089916,0.248616,0.090716,0.524973,0.120123,0.099428,0.290119
preference_transformer_no_side_effects,latent_damage_shift,3,80,0.545052,0.012208,0.539298,0.506419,0.012281,0.353475,0.002288,0.100748,0.00602,0.08394,0.006296,0.089927,0.248616,0.091198,0.524941,0.119886,0.099689,0.289702
preference_transformer_no_side_effects,latent_damage_shift,4,80,0.550391,0.011471,0.540625,0.510644,0.011855,0.356023,0.002135,0.10133,0.00571,0.084209,0.006234,0.08915,0.248616,0.091855,0.523818,0.120643,0.100205,0.273941
preference_transformer_no_side_effects,latent_damage_shift,5,80,0.532682,0.012304,0.541463,0.496847,0.012349,0.356668,0.002212,0.101293,0.005977,0.084406,0.006274,0.08917,0.248616,0.090661,0.52441,0.120493,0.099809,0.297492
preference_transformer_no_side_effects,latent_damage_shift,6,80,0.536849,0.011869,0.540072,0.500218,0.011661,0.357339,0.002333,0.101407,0.006062,0.085159,0.006365,0.089662,0.248616,0.090971,0.525444,0.11929,0.099697,0.298423
preference_transformer_no_side_effects,latent_damage_shift,7,80,0.538411,0.012228,0.540302,0.501426,0.012343,0.355873,0.002217,0.101666,0.005988,0.083955,0.00614,0.088806,0.248616,0.090332,0.523575,0.119099,0.09952,0.293468
preference_transformer_no_side_effects,latent_damage_shift,8,80,0.545964,0.013666,0.540755,0.507719,0.013414,0.356928,0.002086,0.101102,0.005781,0.084014,0.006265,0.089181,0.248616,0.091215,0.525161,0.120788,0.099284,0.280524
preference_transformer_no_side_effects,latent_damage_shift,9,80,0.544792,0.013077,0.540718,0.506506,0.01351,0.356715,0.002436,0.1013,0.005762,0.084447,0.006153,0.08959,0.248616,0.09114,0.524154,0.12058,0.098543,0.283731
preference_transformer_no_side_effects,combined_stress,0,80,0.532422,0.013458,0.526497,0.485756,0.01326,0.346441,0.002087,0.109223,0.00651,0.08741,0.006477,0.099348,0.253675,0.097113,0.520779,0.126316,0.123374,0.291926
preference_transformer_no_side_effects,combined_stress,1,80,0.525911,0.011741,0.527261,0.481353,0.011356,0.347806,0.002239,0.108242,0.006433,0.086725,0.006597,0.099324,0.253675,0.096949,0.521303,0.125749,0.124105,0.307249
preference_transformer_no_side_effects,combined_stress,2,80,0.519141,0.012489,0.527014,0.474815,0.01145,0.344963,0.002238,0.109391,0.006684,0.087629,0.006493,0.098944,0.253675,0.097167,0.521357,0.125098,0.124842,0.310894
preference_transformer_no_side_effects,combined_stress,3,80,0.526302,0.010682,0.528899,0.481123,0.010645,0.34735,0.002289,0.109249,0.006512,0.08773,0.006586,0.099313,0.253675,0.096464,0.521464,0.1255,0.124014,0.304221
preference_transformer_no_side_effects,combined_stress,4,80,0.529167,0.011877,0.528146,0.483064,0.011601,0.344764,0.002043,0.108628,0.006634,0.087829,0.006364,0.098771,0.253675,0.096196,0.520182,0.125225,0.124065,0.296037
preference_transformer_no_side_effects,combined_stress,5,80,0.510677,0.012057,0.526575,0.468174,0.012154,0.347134,0.002169,0.110036,0.006674,0.0878,0.006633,0.098484,0.253675,0.096875,0.520718,0.126627,0.123859,0.317601
preference_transformer_no_side_effects,combined_stress,6,80,0.527995,0.013353,0.527744,0.481958,0.013653,0.345217,0.002432,0.108768,0.006461,0.088071,0.006551,0.098698,0.253675,0.097316,0.52061,0.125515,0.124246,0.29942
preference_transformer_no_side_effects,combined_stress,7,80,0.533464,0.011962,0.526523,0.486686,0.011835,0.348223,0.002695,0.10966,0.006567,0.087796,0.006569,0.09888,0.253675,0.097107,0.520304,0.125869,0.123656,0.307335
preference_transformer_no_side_effects,combined_stress,8,80,0.530078,0.012214,0.527335,0.484431,0.012418,0.346487,0.002197,0.10886,0.006603,0.087237,0.006603,0.097443,0.253675,0.096685,0.521608,0.125058,0.124278,0.30299
preference_transformer_no_side_effects,combined_stress,9,80,0.53112,0.011517,0.527334,0.484888,0.011528,0.345836,0.002343,0.109213,0.006607,0.087339,0.006471,0.098275,0.253675,0.096049,0.520955,0.125065,0.124716,0.29742
human_query_max_uncertainty,nominal,0,80,0.620703,0.010251,0.619787,0.625587,0.008584,0.490234,0.00222,0.055867,0.002916,0.050258,0.002864,0.069553,0.402486,0.06841,0.591183,0.050484,0.057995,0.230003
human_query_max_uncertainty,nominal,1,80,0.614974,0.009843,0.620626,0.620686,0.008286,0.489288,0.002278,0.055595,0.002781,0.050066,0.002872,0.069666,0.402486,0.068158,0.589859,0.051202,0.058771,0.233143
human_query_max_uncertainty,nominal,2,80,0.63112,0.011104,0.619677,0.633841,0.00938,0.489745,0.001934,0.055848,0.002849,0.049647,0.00287,0.069538,0.402486,0.068171,0.590755,0.050997,0.058936,0.223011
human_query_max_uncertainty,nominal,3,80,0.621354,0.009685,0.620881,0.625714,0.008504,0.489139,0.002029,0.055402,0.002774,0.050299,0.002835,0.070486,0.402486,0.068016,0.590564,0.051954,0.058745,0.232343
human_query_max_uncertainty,nominal,4,80,0.610286,0.011845,0.620133,0.61754,0.01051,0.490398,0.002068,0.054883,0.002975,0.049361,0.002781,0.069797,0.402486,0.068724,0.590784,0.051755,0.058534,0.240163
human_query_max_uncertainty,nominal,5,80,0.623568,0.01055,0.619808,0.627557,0.009133,0.488348,0.002101,0.055553,0.002895,0.049776,0.002809,0.068762,0.402486,0.068156,0.590125,0.051605,0.058877,0.226559
human_query_max_uncertainty,nominal,6,80,0.61875,0.010353,0.621078,0.623838,0.008729,0.489876,0.002409,0.056299,0.002949,0.050324,0.002858,0.069459,0.402486,0.068388,0.591207,0.050733,0.057606,0.217685
human_query_max_uncertainty,nominal,7,80,0.61875,0.010283,0.620644,0.623632,0.008319,0.489443,0.00237,0.055634,0.002935,0.049959,0.002933,0.069897,0.402486,0.068541,0.589839,0.051933,0.058495,0.233737
human_query_max_uncertainty,nominal,8,80,0.61888,0.011345,0.62023,0.623488,0.009612,0.488373,0.00197,0.056389,0.002853,0.050357,0.002699,0.069571,0.402486,0.068382,0.591517,0.051076,0.058964,0.231436
human_query_max_uncertainty,nominal,9,80,0.615365,0.010162,0.620445,0.620864,0.008622,0.487679,0.002165,0.055647,0.002913,0.049281,0.002834,0.070295,0.402486,0.068664,0.59061,0.051232,0.058558,0.229043
human_query_max_uncertainty,seen_shift,0,80,0.594661,0.011748,0.593573,0.592798,0.010241,0.474662,0.002111,0.065784,0.003734,0.056566,0.003527,0.075793,0.411994,0.072922,0.587897,0.059415,0.068164,0.23121
human_query_max_uncertainty,seen_shift,1,80,0.590885,0.010539,0.593059,0.589498,0.009601,0.475559,0.001983,0.066104,0.003877,0.057748,0.003549,0.077114,0.411994,0.072367,0.587543,0.06029,0.066675,0.249163
human_query_max_uncertainty,seen_shift,2,80,0.597266,0.011985,0.59402,0.595092,0.010016,0.477045,0.002297,0.065303,0.00352,0.057222,0.003641,0.077151,0.411994,0.073124,0.586888,0.059517,0.067199,0.238714
