stress_level,method,seed,n,success,success_ci95,success_probability,utility,utility_ci95,side_effect_recall,side_effect_recall_ci95,side_effect_violation,side_effect_violation_ci95,damage_rate,damage_rate_ci95,false_alarm,query_cost,preference_regret,human_acceptance,delayed_effect_miss,label_disagreement_loss,regret_to_oracle
0.4,risk_calibrated_reward_model,8,80,0.609896,0.010557,0.612877,0.626485,0.009005,0.479484,0.002153,0.056236,0.003354,0.049579,0.002867,0.080055,0.222869,0.07341,0.603939,0.068279,0.078955,0.205317
0.4,risk_calibrated_reward_model,9,80,0.615365,0.012411,0.615285,0.630965,0.010541,0.48053,0.002143,0.056397,0.003141,0.049907,0.002912,0.080859,0.222869,0.071842,0.603372,0.068518,0.078957,0.200585
0.4,proposed_side_effect_preference_model_v4,0,80,0.636979,0.010621,0.642271,0.672306,0.008832,0.549835,0.002229,0.041005,0.002349,0.044223,0.002222,0.079726,0.205356,0.068788,0.623358,0.059553,0.082093,0.152109
0.4,proposed_side_effect_preference_model_v4,1,80,0.634635,0.012449,0.643621,0.671412,0.010607,0.552217,0.001859,0.040053,0.002208,0.043608,0.002366,0.079804,0.205356,0.067999,0.624014,0.060186,0.082534,0.153017
0.4,proposed_side_effect_preference_model_v4,2,80,0.643099,0.010232,0.639925,0.677661,0.008513,0.55019,0.002275,0.040035,0.002358,0.044128,0.00243,0.078873,0.205356,0.068916,0.623286,0.059934,0.081703,0.151534
0.4,proposed_side_effect_preference_model_v4,3,80,0.638542,0.01242,0.642276,0.674137,0.010542,0.550986,0.002367,0.040455,0.002348,0.04357,0.002624,0.079517,0.205356,0.067468,0.622518,0.059947,0.082576,0.147235
0.4,proposed_side_effect_preference_model_v4,4,80,0.635417,0.012029,0.641759,0.671029,0.010319,0.549289,0.002046,0.04,0.002187,0.044512,0.002417,0.079266,0.205356,0.068253,0.622791,0.060597,0.083323,0.152571
0.4,proposed_side_effect_preference_model_v4,5,80,0.639583,0.010186,0.642288,0.674795,0.008606,0.550673,0.002091,0.040826,0.002255,0.044063,0.002494,0.079394,0.205356,0.068261,0.623219,0.059224,0.081797,0.163591
0.4,proposed_side_effect_preference_model_v4,6,80,0.638542,0.010886,0.642211,0.673099,0.009236,0.549807,0.002115,0.041374,0.002463,0.044419,0.002409,0.080125,0.205356,0.068865,0.622557,0.06011,0.082964,0.154662
0.4,proposed_side_effect_preference_model_v4,7,80,0.642839,0.011549,0.641475,0.677015,0.00982,0.549893,0.00194,0.040654,0.002224,0.044274,0.002464,0.079436,0.205356,0.068121,0.6223,0.059757,0.082738,0.149084
0.4,proposed_side_effect_preference_model_v4,8,80,0.648828,0.011336,0.642726,0.681408,0.009466,0.548967,0.002305,0.04089,0.00228,0.044899,0.00235,0.079326,0.205356,0.068486,0.623419,0.060298,0.083083,0.150395
0.4,proposed_side_effect_preference_model_v4,9,80,0.634896,0.013004,0.641862,0.670118,0.010888,0.548954,0.002289,0.041228,0.002296,0.044502,0.002411,0.079421,0.205356,0.069159,0.621974,0.059914,0.082062,0.161433
0.4,side_effect_causal_preference_model_v5,0,80,0.664844,0.01114,0.674484,0.730969,0.008897,0.612801,0.002306,0.027907,0.001779,0.03533,0.001565,0.063815,0.190287,0.060805,0.719348,0.047747,0.065855,0.093447
0.4,side_effect_causal_preference_model_v5,1,80,0.664323,0.008799,0.675436,0.730978,0.007162,0.615252,0.002111,0.027467,0.00168,0.036019,0.001642,0.063812,0.190287,0.060808,0.718404,0.046665,0.06551,0.093451
0.4,side_effect_causal_preference_model_v5,2,80,0.676302,0.01055,0.674561,0.740501,0.008728,0.615512,0.002225,0.027397,0.001734,0.036538,0.001521,0.062509,0.190287,0.060776,0.718478,0.047719,0.065985,0.088695
0.4,side_effect_causal_preference_model_v5,3,80,0.672266,0.01134,0.674898,0.737682,0.009337,0.617327,0.002105,0.027534,0.001749,0.036047,0.001575,0.063417,0.190287,0.061234,0.719572,0.04722,0.066285,0.083691
0.4,side_effect_causal_preference_model_v5,4,80,0.673568,0.010272,0.674307,0.738196,0.008498,0.615355,0.002098,0.027463,0.001656,0.036554,0.001644,0.064149,0.190287,0.061042,0.719008,0.047423,0.06543,0.085405
0.4,side_effect_causal_preference_model_v5,5,80,0.68125,0.010729,0.674345,0.744213,0.008768,0.614707,0.002417,0.027563,0.001462,0.035985,0.001614,0.06333,0.190287,0.061875,0.718675,0.048096,0.065391,0.094172
0.4,side_effect_causal_preference_model_v5,6,80,0.673307,0.00914,0.674107,0.737971,0.007496,0.615458,0.00218,0.027619,0.001886,0.036125,0.001591,0.063644,0.190287,0.061736,0.718648,0.047179,0.065773,0.08979
0.4,side_effect_causal_preference_model_v5,7,80,0.669401,0.010894,0.674553,0.735266,0.008916,0.615477,0.002174,0.027227,0.001804,0.035771,0.001536,0.063776,0.190287,0.061476,0.720106,0.046823,0.066059,0.090833
0.4,side_effect_causal_preference_model_v5,8,80,0.671484,0.010202,0.674551,0.737145,0.008427,0.615206,0.001974,0.02652,0.001651,0.035984,0.00149,0.063249,0.190287,0.060775,0.719558,0.046849,0.065939,0.094658
0.4,side_effect_causal_preference_model_v5,9,80,0.680339,0.009384,0.675916,0.742978,0.007718,0.613107,0.002142,0.028118,0.001793,0.036418,0.001452,0.062645,0.190287,0.060572,0.717462,0.047648,0.066138,0.088572
0.4,human_query_max_uncertainty,0,80,0.588542,0.011445,0.585922,0.579524,0.010279,0.469004,0.002095,0.070763,0.004088,0.060828,0.003846,0.0814,0.41657,0.077242,0.584588,0.076485,0.079458,0.244892
0.4,human_query_max_uncertainty,1,80,0.588021,0.011467,0.587141,0.578101,0.010728,0.46585,0.002205,0.071924,0.004011,0.061752,0.003976,0.080506,0.41657,0.077174,0.584145,0.075822,0.078738,0.246328
0.4,human_query_max_uncertainty,2,80,0.576953,0.013293,0.586117,0.57036,0.011958,0.468615,0.002203,0.070494,0.00372,0.061432,0.004049,0.080499,0.41657,0.076679,0.584367,0.075267,0.079476,0.258836
0.4,human_query_max_uncertainty,3,80,0.582422,0.012221,0.586148,0.575022,0.01067,0.468287,0.002302,0.070438,0.003956,0.060413,0.003973,0.080932,0.41657,0.07668,0.584741,0.075627,0.078541,0.246351
0.4,human_query_max_uncertainty,4,80,0.590625,0.012292,0.586529,0.581517,0.010763,0.471276,0.002302,0.072188,0.004289,0.060682,0.004043,0.080434,0.41657,0.076501,0.584429,0.076152,0.078545,0.242084
0.4,human_query_max_uncertainty,5,80,0.5875,0.013143,0.586436,0.578828,0.011718,0.468441,0.002061,0.070963,0.004009,0.061274,0.004043,0.080127,0.41657,0.076354,0.584495,0.076018,0.078142,0.259557
0.4,human_query_max_uncertainty,6,80,0.573438,0.010368,0.585354,0.568087,0.009675,0.468373,0.002242,0.06945,0.003981,0.06058,0.003797,0.081061,0.41657,0.077204,0.584912,0.075634,0.078114,0.259673
0.4,human_query_max_uncertainty,7,80,0.591016,0.012126,0.585468,0.581493,0.01081,0.468061,0.00208,0.071145,0.003948,0.060295,0.004008,0.080644,0.41657,0.076328,0.582931,0.075852,0.078712,0.244606
0.4,human_query_max_uncertainty,8,80,0.589844,0.012651,0.586626,0.580741,0.011077,0.467814,0.002,0.07138,0.004058,0.060423,0.003961,0.080492,0.41657,0.076604,0.584785,0.075046,0.078051,0.251061
0.4,human_query_max_uncertainty,9,80,0.582552,0.011706,0.584817,0.574548,0.010855,0.467446,0.002151,0.071168,0.003778,0.061518,0.004099,0.080197,0.41657,0.077306,0.584742,0.075384,0.077683,0.257002
0.4,conservative_safety_filter,0,80,0.576693,0.010782,0.574434,0.564753,0.009523,0.433724,0.001848,0.068511,0.003409,0.046196,0.002372,0.118344,0.25052,0.079504,0.486289,0.076662,0.095546,0.259663
0.4,conservative_safety_filter,1,80,0.576693,0.010928,0.574416,0.56426,0.009608,0.433053,0.002219,0.068956,0.00333,0.046983,0.002296,0.117821,0.25052,0.079175,0.485805,0.076928,0.095969,0.26017
0.4,conservative_safety_filter,2,80,0.577474,0.011087,0.574562,0.566031,0.009442,0.434113,0.002222,0.067435,0.003527,0.046284,0.00244,0.118257,0.25052,0.078803,0.488634,0.076361,0.097016,0.263165
0.4,conservative_safety_filter,3,80,0.572786,0.012843,0.575232,0.561971,0.011009,0.432604,0.002261,0.067639,0.002951,0.046196,0.002473,0.116849,0.25052,0.078916,0.48653,0.07621,0.095848,0.259402
0.4,conservative_safety_filter,4,80,0.572526,0.010783,0.573446,0.561338,0.009528,0.431574,0.00181,0.06804,0.003484,0.045618,0.002563,0.118102,0.25052,0.079142,0.486296,0.076038,0.096719,0.262263
0.4,conservative_safety_filter,5,80,0.577214,0.013129,0.57395,0.565067,0.011293,0.432243,0.002012,0.068074,0.003398,0.046408,0.002461,0.117536,0.25052,0.07892,0.486143,0.075881,0.096823,0.273318
0.4,conservative_safety_filter,6,80,0.563281,0.013069,0.573292,0.554343,0.010995,0.433767,0.002253,0.06823,0.003404,0.045692,0.002497,0.117309,0.25052,0.079294,0.486995,0.077337,0.096264,0.273418
0.4,conservative_safety_filter,7,80,0.575651,0.011086,0.573272,0.564755,0.009817,0.43364,0.002267,0.066937,0.00337,0.045763,0.00246,0.117196,0.25052,0.078383,0.486388,0.076543,0.096089,0.261345
0.4,conservative_safety_filter,8,80,0.574479,0.012226,0.573367,0.563428,0.010809,0.432936,0.002223,0.068097,0.003671,0.046415,0.002702,0.116322,0.25052,0.078284,0.487353,0.076574,0.095539,0.268374
0.4,conservative_safety_filter,9,80,0.572396,0.01104,0.573138,0.561489,0.009424,0.433057,0.001931,0.068105,0.003366,0.046111,0.002489,0.118005,0.25052,0.07977,0.487901,0.076549,0.096067,0.270061
0.4,oracle_human_side_effect_judge,0,80,0.747266,0.00902,0.748662,0.824416,0.007277,0.650038,0.001957,0.013552,0.00123,0.027797,0.00104,0.047811,0.177232,0.054316,0.79194,0.038887,0.056444,0.0
0.4,oracle_human_side_effect_judge,1,80,0.747135,0.009725,0.750059,0.824429,0.00787,0.650087,0.00225,0.013536,0.001083,0.027608,0.000967,0.047841,0.177232,0.05447,0.792765,0.039419,0.05617,0.0
0.4,oracle_human_side_effect_judge,2,80,0.753125,0.009936,0.749532,0.829196,0.008078,0.652262,0.002195,0.014037,0.001248,0.027267,0.001065,0.048748,0.177232,0.055865,0.792119,0.039727,0.055811,0.0
0.4,oracle_human_side_effect_judge,3,80,0.742708,0.010472,0.748786,0.821373,0.008534,0.653489,0.002632,0.013657,0.001172,0.027561,0.001049,0.04844,0.177232,0.054274,0.792019,0.039158,0.056347,0.0
0.4,oracle_human_side_effect_judge,4,80,0.745443,0.009926,0.747032,0.823601,0.007911,0.651931,0.002543,0.012375,0.001107,0.02744,0.001066,0.048333,0.177232,0.054906,0.792235,0.039983,0.056088,0.0
0.4,oracle_human_side_effect_judge,5,80,0.764583,0.009349,0.750466,0.838385,0.007528,0.652854,0.002282,0.01499,0.001086,0.027374,0.001126,0.04767,0.177232,0.055384,0.792643,0.040296,0.05537,0.0
0.4,oracle_human_side_effect_judge,6,80,0.75013,0.010153,0.749556,0.827761,0.008315,0.654838,0.002299,0.013255,0.001089,0.027741,0.000957,0.047363,0.177232,0.054238,0.792228,0.040039,0.055751,0.0
0.4,oracle_human_side_effect_judge,7,80,0.748568,0.010631,0.748729,0.826099,0.008625,0.652184,0.002176,0.013684,0.001272,0.027096,0.001158,0.047702,0.177232,0.055136,0.793159,0.03971,0.055115,0.0
0.4,oracle_human_side_effect_judge,8,80,0.755469,0.010176,0.747816,0.831802,0.008291,0.654565,0.002186,0.013823,0.001201,0.027671,0.000978,0.04725,0.177232,0.05574,0.793732,0.040229,0.055581,0.0
0.4,oracle_human_side_effect_judge,9,80,0.755469,0.01026,0.748477,0.83155,0.008496,0.651528,0.002067,0.013364,0.001265,0.027208,0.001045,0.047376,0.177232,0.055099,0.792885,0.0391,0.055912,0.0
0.6,reward_model_rlhf_surrogate,0,80,0.52487,0.011704,0.527684,0.455493,0.011994,0.273778,0.002002,0.119723,0.007162,0.087205,0.00641,0.093041,0.19677,0.097436,0.399758,0.114463,0.119699,0.350666
0.6,reward_model_rlhf_surrogate,1,80,0.534635,0.011478,0.527045,0.463637,0.011543,0.277269,0.002036,0.119925,0.006884,0.087419,0.006427,0.092577,0.19677,0.098368,0.399155,0.114698,0.119885,0.348655
0.6,reward_model_rlhf_surrogate,2,80,0.529167,0.010048,0.528308,0.459396,0.01046,0.275473,0.002578,0.118787,0.006719,0.087465,0.006589,0.092885,0.19677,0.098692,0.400407,0.114662,0.119371,0.358129
0.6,reward_model_rlhf_surrogate,3,80,0.536979,0.012701,0.528596,0.465928,0.012698,0.274818,0.002124,0.118954,0.006661,0.087102,0.006522,0.092374,0.19677,0.097302,0.401394,0.114833,0.119332,0.339978
0.6,reward_model_rlhf_surrogate,4,80,0.53125,0.014043,0.52923,0.460906,0.014273,0.27727,0.002001,0.120482,0.006847,0.087332,0.006566,0.092757,0.19677,0.09852,0.400427,0.114694,0.119742,0.346916
0.6,reward_model_rlhf_surrogate,5,80,0.527734,0.013075,0.528297,0.457374,0.013399,0.273597,0.002086,0.119762,0.006856,0.088017,0.006552,0.093351,0.19677,0.098094,0.400735,0.115393,0.120281,0.351753
0.6,reward_model_rlhf_surrogate,6,80,0.526953,0.010487,0.528467,0.456772,0.010585,0.275298,0.002143,0.120775,0.006799,0.087941,0.006546,0.092596,0.19677,0.098258,0.399722,0.114916,0.120028,0.35104
0.6,reward_model_rlhf_surrogate,7,80,0.52526,0.012175,0.526539,0.455673,0.01238,0.27427,0.002549,0.119757,0.006569,0.087431,0.006533,0.093641,0.19677,0.098267,0.399777,0.114604,0.11932,0.352321
0.6,reward_model_rlhf_surrogate,8,80,0.535156,0.014425,0.528942,0.463816,0.014559,0.275694,0.00217,0.119535,0.006744,0.087612,0.006173,0.09302,0.19677,0.098655,0.399723,0.114567,0.119971,0.345745
0.6,reward_model_rlhf_surrogate,9,80,0.53112,0.010935,0.527683,0.460606,0.011176,0.274369,0.001712,0.118592,0.006674,0.087979,0.006358,0.09374,0.19677,0.097714,0.399389,0.114137,0.11984,0.35562
0.6,constraint_aware_planner,0,80,0.554427,0.011393,0.544253,0.516641,0.010934,0.366918,0.001861,0.089571,0.004867,0.062862,0.00405,0.107256,0.263649,0.087987,0.466216,0.098176,0.110354,0.289518
0.6,constraint_aware_planner,1,80,0.54362,0.012556,0.543012,0.508014,0.011462,0.36668,0.001916,0.088849,0.005011,0.062441,0.00395,0.108793,0.263649,0.087793,0.465377,0.098599,0.110356,0.304278
0.6,constraint_aware_planner,2,80,0.547656,0.01285,0.544655,0.510863,0.012029,0.364689,0.002128,0.08923,0.005055,0.0626,0.003886,0.107803,0.263649,0.088097,0.466235,0.098588,0.110519,0.306663
0.6,constraint_aware_planner,3,80,0.544141,0.011504,0.544518,0.508094,0.010758,0.364138,0.00216,0.089069,0.00504,0.062299,0.003942,0.107518,0.263649,0.088428,0.466292,0.09872,0.110141,0.297812
0.6,constraint_aware_planner,4,80,0.546615,0.012122,0.543915,0.509915,0.011316,0.364648,0.002376,0.089795,0.005204,0.06202,0.004355,0.107166,0.263649,0.088531,0.46575,0.098807,0.110641,0.297906
0.6,constraint_aware_planner,5,80,0.545312,0.011515,0.544875,0.509502,0.010525,0.366308,0.002174,0.08945,0.005058,0.061791,0.004077,0.107227,0.263649,0.088321,0.465581,0.097813,0.110031,0.299625
0.6,constraint_aware_planner,6,80,0.540495,0.010375,0.545252,0.504907,0.009513,0.364129,0.002313,0.089924,0.004711,0.062703,0.004143,0.106819,0.263649,0.088012,0.465258,0.097798,0.110015,0.302905
0.6,constraint_aware_planner,7,80,0.54401,0.013379,0.544077,0.507389,0.011904,0.36366,0.002446,0.089981,0.004845,0.063137,0.004176,0.107218,0.263649,0.089215,0.466169,0.097644,0.110234,0.300605
0.6,constraint_aware_planner,8,80,0.544922,0.009736,0.545095,0.508891,0.009624,0.365082,0.002352,0.088858,0.005086,0.063165,0.004037,0.107063,0.263649,0.087432,0.465968,0.098564,0.11016,0.300669
0.6,constraint_aware_planner,9,80,0.541927,0.011375,0.545078,0.505863,0.010517,0.363841,0.00189,0.089823,0.005008,0.062686,0.004184,0.106943,0.263649,0.088361,0.465307,0.098552,0.110496,0.310364
0.6,side_effect_classifier_baseline,0,80,0.567839,0.011925,0.567017,0.548552,0.010926,0.422125,0.002184,0.079222,0.004303,0.06535,0.004321,0.099034,0.25353,0.084847,0.505026,0.08495,0.106431,0.257607
0.6,side_effect_classifier_baseline,1,80,0.567839,0.009873,0.56518,0.549502,0.008968,0.422894,0.002129,0.078709,0.004538,0.063673,0.004093,0.10052,0.25353,0.083806,0.506346,0.085523,0.105371,0.26279
0.6,side_effect_classifier_baseline,2,80,0.57474,0.010931,0.565591,0.554133,0.009617,0.421983,0.002189,0.07904,0.0041,0.065145,0.004207,0.100271,0.25353,0.084935,0.505857,0.085432,0.105807,0.263393
0.6,side_effect_classifier_baseline,3,80,0.56862,0.011032,0.565224,0.550052,0.010247,0.424415,0.002545,0.078243,0.004509,0.06477,0.004244,0.099869,0.25353,0.084698,0.505719,0.086116,0.105597,0.255853
0.6,side_effect_classifier_baseline,4,80,0.563021,0.012165,0.565686,0.545241,0.010975,0.423404,0.001958,0.078932,0.004421,0.065076,0.004308,0.099743,0.25353,0.084618,0.506061,0.085058,0.105716,0.262581
0.6,side_effect_classifier_baseline,5,80,0.561458,0.011032,0.565849,0.543425,0.009941,0.422555,0.002401,0.07916,0.004329,0.065009,0.004366,0.100319,0.25353,0.085592,0.505554,0.085584,0.106201,0.265702
0.6,side_effect_classifier_baseline,6,80,0.56263,0.011916,0.567056,0.544953,0.01058,0.422068,0.002313,0.079728,0.004399,0.063276,0.004183,0.100814,0.25353,0.084065,0.506715,0.085141,0.105664,0.262859
0.6,side_effect_classifier_baseline,7,80,0.566536,0.01212,0.566006,0.548242,0.011086,0.422545,0.002159,0.079131,0.004219,0.063885,0.00429,0.099922,0.25353,0.083696,0.506617,0.086013,0.105705,0.259752
0.6,side_effect_classifier_baseline,8,80,0.565495,0.010933,0.566824,0.547254,0.010109,0.421896,0.002184,0.078487,0.004311,0.064522,0.004023,0.099673,0.25353,0.084227,0.506088,0.08627,0.105002,0.262307
0.6,side_effect_classifier_baseline,9,80,0.556641,0.011684,0.566437,0.540729,0.010605,0.425599,0.002187,0.078931,0.004234,0.064168,0.00412,0.100426,0.25353,0.084687,0.505625,0.085078,0.104905,0.275498
0.6,physical_affordance_penalty,0,80,0.579948,0.01184,0.576809,0.566876,0.010211,0.429311,0.002009,0.073888,0.003967,0.055911,0.003296,0.108135,0.232369,0.082391,0.519483,0.086372,0.103106,0.239283
0.6,physical_affordance_penalty,1,80,0.583464,0.011384,0.575753,0.569897,0.010136,0.430896,0.002246,0.074484,0.004378,0.055543,0.003399,0.10759,0.232369,0.082952,0.519428,0.085916,0.103195,0.242395
0.6,physical_affordance_penalty,2,80,0.569141,0.011809,0.577798,0.559108,0.010135,0.431316,0.002224,0.073252,0.004054,0.055125,0.00329,0.107993,0.232369,0.082478,0.520433,0.085781,0.103786,0.258418
0.6,physical_affordance_penalty,3,80,0.583594,0.011335,0.577243,0.570454,0.010178,0.428903,0.002375,0.072761,0.004193,0.055427,0.003487,0.107685,0.232369,0.081676,0.519548,0.085594,0.10278,0.235452
0.6,physical_affordance_penalty,4,80,0.574609,0.012441,0.577632,0.563276,0.011178,0.431444,0.002222,0.07427,0.003925,0.05525,0.003403,0.107245,0.232369,0.081879,0.519764,0.086522,0.102774,0.244546
0.6,physical_affordance_penalty,5,80,0.583203,0.0118,0.576243,0.569151,0.010382,0.426019,0.002163,0.072884,0.003863,0.056116,0.003351,0.108019,0.232369,0.08292,0.519156,0.085843,0.102325,0.239976
0.6,physical_affordance_penalty,6,80,0.579167,0.012793,0.577152,0.567136,0.011294,0.431025,0.002314,0.073073,0.003943,0.055644,0.003349,0.108078,0.232369,0.081676,0.520016,0.085985,0.102725,0.240676
0.6,physical_affordance_penalty,7,80,0.572135,0.011661,0.575741,0.560502,0.010079,0.427409,0.002445,0.074551,0.004045,0.055484,0.003366,0.106924,0.232369,0.082598,0.520982,0.08623,0.102805,0.247492
0.6,physical_affordance_penalty,8,80,0.582943,0.013445,0.577844,0.569283,0.011672,0.428188,0.002001,0.073678,0.003982,0.05554,0.003307,0.107556,0.232369,0.082561,0.52088,0.086832,0.104175,0.240278
0.6,physical_affordance_penalty,9,80,0.571875,0.011274,0.577544,0.561373,0.010101,0.430875,0.002483,0.072846,0.004157,0.055666,0.00331,0.107086,0.232369,0.082256,0.519749,0.085755,0.102492,0.254854
0.6,risk_calibrated_reward_model,0,80,0.594531,0.01217,0.592527,0.606199,0.010592,0.473193,0.002163,0.061299,0.003409,0.054408,0.00328,0.085751,0.22989,0.076382,0.600461,0.077727,0.089849,0.19996
0.6,risk_calibrated_reward_model,1,80,0.586458,0.012457,0.592483,0.599519,0.010766,0.471321,0.002474,0.062626,0.003652,0.053602,0.003285,0.086047,0.22989,0.075849,0.601558,0.077865,0.088264,0.212773
0.6,risk_calibrated_reward_model,2,80,0.598828,0.011387,0.592437,0.60877,0.010123,0.470222,0.002203,0.062468,0.003603,0.053814,0.003289,0.086433,0.22989,0.07677,0.599963,0.07759,0.089227,0.208756
0.6,risk_calibrated_reward_model,3,80,0.590365,0.011547,0.5942,0.602865,0.010106,0.471407,0.002323,0.06267,0.003716,0.052828,0.003314,0.085985,0.22989,0.076036,0.602235,0.07791,0.088707,0.203041
0.6,risk_calibrated_reward_model,4,80,0.592708,0.012158,0.593694,0.604384,0.010422,0.469153,0.002294,0.061606,0.003632,0.053367,0.003245,0.086537,0.22989,0.075585,0.600883,0.077524,0.08875,0.203438
0.6,risk_calibrated_reward_model,5,80,0.602214,0.011277,0.592638,0.611163,0.009649,0.468865,0.002053,0.062672,0.003558,0.053594,0.003264,0.086913,0.22989,0.077095,0.6015,0.078483,0.089897,0.197964
0.6,risk_calibrated_reward_model,6,80,0.580469,0.011985,0.594906,0.59437,0.010694,0.47119,0.002244,0.062713,0.003709,0.053575,0.003248,0.086441,0.22989,0.077103,0.601029,0.077252,0.089122,0.213442
0.6,risk_calibrated_reward_model,7,80,0.604167,0.009116,0.59419,0.613195,0.008166,0.470408,0.002556,0.061702,0.003522,0.054383,0.003141,0.086612,0.22989,0.076912,0.599525,0.077178,0.088357,0.194799
0.6,risk_calibrated_reward_model,8,80,0.603776,0.011108,0.593338,0.61352,0.010013,0.470808,0.002072,0.061596,0.003682,0.053526,0.00307,0.086256,0.22989,0.076076,0.60149,0.078037,0.088464,0.196041
0.6,risk_calibrated_reward_model,9,80,0.589063,0.010944,0.592258,0.601469,0.009728,0.470555,0.002185,0.061571,0.003662,0.054169,0.00314,0.08548,0.22989,0.076076,0.600492,0.077276,0.089475,0.214758
0.6,proposed_side_effect_preference_model_v4,0,80,0.622656,0.011662,0.623301,0.653925,0.009763,0.541836,0.002311,0.044176,0.002421,0.047418,0.002437,0.085551,0.212651,0.071125,0.621554,0.065777,0.094757,0.152234
0.6,proposed_side_effect_preference_model_v4,1,80,0.620833,0.012673,0.623453,0.651767,0.010861,0.537925,0.002117,0.04446,0.002517,0.046679,0.002611,0.086501,0.212651,0.07155,0.621658,0.066755,0.093236,0.160525
0.6,proposed_side_effect_preference_model_v4,2,80,0.609115,0.012789,0.621615,0.642465,0.010586,0.537668,0.002163,0.043685,0.002578,0.047049,0.002533,0.085443,0.212651,0.071096,0.620669,0.0662,0.094516,0.17506
0.6,proposed_side_effect_preference_model_v4,3,80,0.624609,0.011314,0.622988,0.654815,0.009633,0.538851,0.002114,0.044295,0.002539,0.046946,0.002757,0.086326,0.212651,0.0714,0.620689,0.066461,0.093978,0.151091
0.6,proposed_side_effect_preference_model_v4,4,80,0.623437,0.011301,0.622878,0.653684,0.009702,0.53831,0.002345,0.043818,0.0025,0.047695,0.002511,0.086973,0.212651,0.071784,0.620808,0.065934,0.093802,0.154138
0.6,proposed_side_effect_preference_model_v4,5,80,0.626953,0.011786,0.621778,0.656417,0.009728,0.53956,0.002247,0.04517,0.002624,0.047548,0.002596,0.08628,0.212651,0.071351,0.6203,0.065481,0.094252,0.15271
0.6,proposed_side_effect_preference_model_v4,6,80,0.621224,0.011143,0.622925,0.652333,0.009765,0.541519,0.002471,0.044426,0.002578,0.047273,0.002734,0.08616,0.212651,0.072321,0.620375,0.066112,0.094185,0.155479
0.6,proposed_side_effect_preference_model_v4,7,80,0.61901,0.011829,0.623621,0.650329,0.010162,0.541378,0.00226,0.045265,0.002578,0.047535,0.002644,0.085646,0.212651,0.071162,0.619671,0.066294,0.094132,0.157665
0.6,proposed_side_effect_preference_model_v4,8,80,0.628385,0.010876,0.621015,0.6577,0.009158,0.539199,0.002204,0.04429,0.002738,0.047434,0.002649,0.08568,0.212651,0.071142,0.619849,0.067123,0.094147,0.151861
0.6,proposed_side_effect_preference_model_v4,9,80,0.61875,0.01158,0.622919,0.649849,0.009688,0.538141,0.002277,0.04456,0.002637,0.047027,0.002524,0.085756,0.212651,0.071504,0.620324,0.066641,0.094269,0.166378
0.6,side_effect_causal_preference_model_v5,0,80,0.657161,0.010312,0.656948,0.719143,0.008305,0.604567,0.002442,0.030368,0.001922,0.038551,0.001828,0.068644,0.197692,0.06367,0.717983,0.051168,0.071035,0.087016
0.6,side_effect_causal_preference_model_v5,1,80,0.661979,0.011559,0.656679,0.723291,0.009626,0.605905,0.002325,0.031051,0.001994,0.037781,0.001698,0.068789,0.197692,0.06324,0.717596,0.050389,0.071193,0.089001
0.6,side_effect_causal_preference_model_v5,2,80,0.651042,0.010908,0.656271,0.715312,0.009147,0.607787,0.002107,0.029767,0.001896,0.037746,0.001967,0.068954,0.197692,0.062742,0.717133,0.050527,0.070888,0.102214
0.6,side_effect_causal_preference_model_v5,3,80,0.655859,0.011114,0.656539,0.718219,0.008982,0.6058,0.002109,0.030436,0.001578,0.038341,0.00169,0.068508,0.197692,0.06398,0.71752,0.051219,0.071587,0.087687
0.6,side_effect_causal_preference_model_v5,4,80,0.666797,0.008818,0.657015,0.727839,0.007231,0.607764,0.00221,0.02986,0.001895,0.038365,0.001728,0.068955,0.197692,0.062715,0.718275,0.050142,0.071448,0.079983
0.6,side_effect_causal_preference_model_v5,5,80,0.655859,0.009362,0.656199,0.718302,0.007869,0.605172,0.001987,0.030547,0.002026,0.038109,0.001691,0.068634,0.197692,0.063028,0.716932,0.05074,0.070809,0.090825
0.6,side_effect_causal_preference_model_v5,6,80,0.651823,0.010967,0.655325,0.715833,0.009152,0.606201,0.002502,0.029311,0.0017,0.037907,0.001831,0.068842,0.197692,0.062988,0.718005,0.050441,0.070874,0.091979
0.6,side_effect_causal_preference_model_v5,7,80,0.659896,0.011942,0.657501,0.721842,0.009742,0.607268,0.002314,0.031011,0.001804,0.03784,0.001966,0.068363,0.197692,0.063709,0.717043,0.050313,0.070688,0.086152
0.6,side_effect_causal_preference_model_v5,8,80,0.658073,0.010864,0.65684,0.720428,0.00907,0.605296,0.002031,0.029675,0.001655,0.038096,0.001825,0.068602,0.197692,0.063148,0.717825,0.051112,0.070826,0.089133
0.6,side_effect_causal_preference_model_v5,9,80,0.655339,0.011566,0.657933,0.718718,0.009379,0.605833,0.00241,0.029525,0.001849,0.03751,0.001829,0.068219,0.197692,0.063138,0.718574,0.050864,0.070603,0.097509
0.6,human_query_max_uncertainty,0,80,0.569792,0.011302,0.564437,0.554477,0.010607,0.458464,0.002101,0.078456,0.004189,0.067002,0.004381,0.086417,0.425015,0.080778,0.580424,0.086655,0.088518,0.251682
0.6,human_query_max_uncertainty,1,80,0.570312,0.012431,0.565456,0.555396,0.010945,0.460442,0.002486,0.078869,0.0043,0.06669,0.004425,0.085908,0.425015,0.081066,0.58099,0.086234,0.087883,0.256896
